,model,environment,episode,round,state,action,reward,done
26414,QLearningCS,DiscreteForagersEnv,4157,2,[1. 1.],8,0.17340437542689857,False
26415,QLearningCS,DiscreteForagersEnv,4157,3,[0.8 1. ],1,0.0,True
26416,QLearningCS,DiscreteForagersEnv,4158,0,[0.8541559 0.650112 ],4,1.008531776710835,False
26417,QLearningCS,DiscreteForagersEnv,4158,1,[0.4 1. ],10,1.2466125034604632,False
26418,QLearningCS,DiscreteForagersEnv,4158,2,[1. 1.],8,1.2466125034604632,False
26419,QLearningCS,DiscreteForagersEnv,4158,3,[0.8 1. ],10,1.2466125034604632,False
26420,QLearningCS,DiscreteForagersEnv,4158,4,[1. 1.],8,1.2466125034604632,False
26421,QLearningCS,DiscreteForagersEnv,4158,5,[0.8 1. ],2,0.9120773348146929,False
26422,QLearningCS,DiscreteForagersEnv,4158,6,[0.2 1. ],3,0.5447853203137805,False
26423,QLearningCS,DiscreteForagersEnv,4158,7,[0.3 1. ],10,0.5447853203137805,False
26424,QLearningCS,DiscreteForagersEnv,4158,8,[1. 1.],8,0.1302034934396803,False
26425,QLearningCS,DiscreteForagersEnv,4158,9,[0.8 1. ],2,0.0,True
26426,QLearningCS,DiscreteForagersEnv,4159,0,[0.05348179 0.67647046],3,1.0676146327187774,False
26427,QLearningCS,DiscreteForagersEnv,4159,1,[0.3 1. ],5,1.6173912951335812,False
26428,QLearningCS,DiscreteForagersEnv,4159,2,[0.5 1. ],3,1.360054522280096,False
26429,QLearningCS,DiscreteForagersEnv,4159,3,[0.3 1. ],10,1.5683159557343629,False
26430,QLearningCS,DiscreteForagersEnv,4159,4,[1. 1.],8,1.5683159557343629,False
26431,QLearningCS,DiscreteForagersEnv,4159,5,[0.8 1. ],10,1.5683159557343629,False
26432,QLearningCS,DiscreteForagersEnv,4159,6,[1. 1.],8,1.5683159557343629,False
26433,QLearningCS,DiscreteForagersEnv,4159,7,[0.8 1. ],10,1.5683159557343629,False
26434,QLearningCS,DiscreteForagersEnv,4159,8,[1. 1.],8,1.5683159557343629,False
26435,QLearningCS,DiscreteForagersEnv,4159,9,[0.8 1. ],10,1.5683159557343629,True
26436,QLearningCS,DiscreteForagersEnv,4160,0,[0.86527586 0.51185846],5,0.9274029982363317,False
26437,QLearningCS,DiscreteForagersEnv,4160,1,[0.5 1. ],3,0.6485415818749151,False
26438,QLearningCS,DiscreteForagersEnv,4160,2,[0.3  0.91],8,0.7185336467813994,False
26439,QLearningCS,DiscreteForagersEnv,4160,3,[0.8 1. ],5,0.33329853359833295,False
26440,QLearningCS,DiscreteForagersEnv,4160,4,[0.5 1. ],3,0.0,True
26441,QLearningCS,DiscreteForagersEnv,4161,0,[0.9987575  0.93948877],8,0.5517416037054078,False
26442,QLearningCS,DiscreteForagersEnv,4161,1,[0.8 1. ],5,0.1690950785251213,False
26443,QLearningCS,DiscreteForagersEnv,4161,2,[0.5  0.91],9,0.0,True
26444,QLearningCS,DiscreteForagersEnv,4162,0,[0.31650865 0.8198974 ],5,0.9274029982363317,False
26445,QLearningCS,DiscreteForagersEnv,4162,1,[0.5 1. ],8,1.063177653211326,False
26446,QLearningCS,DiscreteForagersEnv,4162,2,[0.8 1. ],5,0.7185336467813994,False
26447,QLearningCS,DiscreteForagersEnv,4162,3,[0.5 1. ],8,0.33329853359833295,False
26448,QLearningCS,DiscreteForagersEnv,4162,4,[0.8 1. ],5,0.0,True
26449,QLearningCS,DiscreteForagersEnv,4163,0,[0.49147648 0.8623803 ],6,0.8242283678349148,False
26450,QLearningCS,DiscreteForagersEnv,4163,1,[0.6 1. ],0,0.5158594143243476,False
26451,QLearningCS,DiscreteForagersEnv,4163,2,[0.   0.91],6,0.1469135331518846,False
26452,QLearningCS,DiscreteForagersEnv,4163,3,[0.6 0.7],3,0.0,True
26453,QLearningCS,DiscreteForagersEnv,4164,0,[0.9036909 0.1481786],5,0.3888888888888889,False
26454,QLearningCS,DiscreteForagersEnv,4164,1,[0.5 0.4],6,0.8242283678349148,False
26455,QLearningCS,DiscreteForagersEnv,4164,2,[0.6 1. ],0,0.5158594143243476,False
26456,QLearningCS,DiscreteForagersEnv,4164,3,[0.   0.91],10,0.5676412794031558,False
26457,QLearningCS,DiscreteForagersEnv,4164,4,[1. 1.],8,0.15168596382988042,False
26458,QLearningCS,DiscreteForagersEnv,4164,5,[0.8 1. ],10,0.15168596382988042,False
26459,QLearningCS,DiscreteForagersEnv,4164,6,[1. 1.],8,0.0,True
26460,QLearningCS,DiscreteForagersEnv,4165,0,[0.34272766 0.47079095],0,0.14736842105263157,False
26461,QLearningCS,DiscreteForagersEnv,4165,1,[0.   0.19],6,0.21279460332208988,False
26462,QLearningCS,DiscreteForagersEnv,4165,2,[0.6  0.33],8,0.16314584375483682,False
26463,QLearningCS,DiscreteForagersEnv,4165,3,[0.8        0.53999996],4,0.0,True
26464,QLearningCS,DiscreteForagersEnv,4166,0,[0.9519735  0.46297067],4,1.008531776710835,False
26465,QLearningCS,DiscreteForagersEnv,4166,1,[0.4 1. ],4,0.7540903862574068,False
26466,QLearningCS,DiscreteForagersEnv,4166,2,[0.4  0.91],5,1.26204653796555,False
26467,QLearningCS,DiscreteForagersEnv,4166,3,[0.5 1. ],8,1.26204653796555,False
26468,QLearningCS,DiscreteForagersEnv,4166,4,[0.8 1. ],10,1.4251832947767569,False
26469,QLearningCS,DiscreteForagersEnv,4166,5,[1. 1.],10,1.4251832947767569,False
26470,QLearningCS,DiscreteForagersEnv,4166,6,[1. 1.],10,1.4251832947767569,False
26471,QLearningCS,DiscreteForagersEnv,4166,7,[1. 1.],10,1.4251832947767569,False
26472,QLearningCS,DiscreteForagersEnv,4166,8,[1. 1.],10,1.4251832947767569,False
26473,QLearningCS,DiscreteForagersEnv,4166,9,[1. 1.],9,1.4251832947767569,True
26474,QLearningCS,DiscreteForagersEnv,4167,0,[0.49074522 0.7046776 ],6,0.8242283678349148,False
26475,QLearningCS,DiscreteForagersEnv,4167,1,[0.6 1. ],0,0.5158594143243476,False
26476,QLearningCS,DiscreteForagersEnv,4167,2,[0.   0.91],10,0.5676412794031558,False
26477,QLearningCS,DiscreteForagersEnv,4167,3,[1. 1.],10,0.5676412794031558,False
26478,QLearningCS,DiscreteForagersEnv,4167,4,[1. 1.],10,0.5676412794031558,False
26479,QLearningCS,DiscreteForagersEnv,4167,5,[1. 1.],10,0.5676412794031558,False
26480,QLearningCS,DiscreteForagersEnv,4167,6,[1. 1.],5,0.15168596382988042,False
26481,QLearningCS,DiscreteForagersEnv,4167,7,[0.5 1. ],8,0.0,True
26482,QLearningCS,DiscreteForagersEnv,4168,0,[0.8925666 0.8615515],0,0.14736842105263157,False
26483,QLearningCS,DiscreteForagersEnv,4168,1,[0.   0.19],10,0.17619047619047618,False
26484,QLearningCS,DiscreteForagersEnv,4168,2,[1.   0.42],9,0.06468255463100597,False
26485,QLearningCS,DiscreteForagersEnv,4168,3,[0.9  0.56],5,0.0,True
26486,QLearningCS,DiscreteForagersEnv,4169,0,[0.7833762  0.84961736],5,0.9274029982363317,False
26487,QLearningCS,DiscreteForagersEnv,4169,1,[0.5 1. ],10,1.1014754591990363,False
26488,QLearningCS,DiscreteForagersEnv,4169,2,[1. 1.],10,1.1014754591990363,False
26489,QLearningCS,DiscreteForagersEnv,4169,3,[1. 1.],10,1.1014754591990363,False
26490,QLearningCS,DiscreteForagersEnv,4169,4,[1. 1.],10,1.1014754591990363,False
26491,QLearningCS,DiscreteForagersEnv,4169,5,[1. 1.],10,1.1014754591990363,False
26492,QLearningCS,DiscreteForagersEnv,4169,6,[1. 1.],10,1.1014754591990363,False
26493,QLearningCS,DiscreteForagersEnv,4169,7,[1. 1.],10,1.1014754591990363,False
26494,QLearningCS,DiscreteForagersEnv,4169,8,[1. 1.],10,1.1014754591990363,False
26495,QLearningCS,DiscreteForagersEnv,4169,9,[1. 1.],10,1.1014754591990363,True
26496,QLearningCS,DiscreteForagersEnv,4170,0,[0.35958928 0.7373295 ],6,0.8242283678349148,False
26497,QLearningCS,DiscreteForagersEnv,4170,1,[0.6 1. ],0,0.5158594143243476,False
26498,QLearningCS,DiscreteForagersEnv,4170,2,[0.   0.91],10,0.5676412794031558,False
26499,QLearningCS,DiscreteForagersEnv,4170,3,[1. 1.],5,0.15168596382988042,False
26500,QLearningCS,DiscreteForagersEnv,4170,4,[0.5 1. ],10,0.15168596382988042,False
26501,QLearningCS,DiscreteForagersEnv,4170,5,[1. 1.],7,0.0,True
26502,QLearningCS,DiscreteForagersEnv,4171,0,[0.08070423 0.51060885],8,0.5517416037054078,False
26503,QLearningCS,DiscreteForagersEnv,4171,1,[0.8 1. ],10,0.5929598787781198,False
26504,QLearningCS,DiscreteForagersEnv,4171,2,[1. 1.],6,0.17340437542689857,False
26505,QLearningCS,DiscreteForagersEnv,4171,3,[0.6 1. ],0,0.0,True
26506,QLearningCS,DiscreteForagersEnv,4172,0,[0.01594184 0.56140536],2,1.1046516902027328,False
26507,QLearningCS,DiscreteForagersEnv,4172,1,[0.2 1. ],2,0.8837878318895307,False
26508,QLearningCS,DiscreteForagersEnv,4172,2,[0.2  0.91],4,1.5106264180830493,False
26509,QLearningCS,DiscreteForagersEnv,4172,3,[0.4 1. ],10,1.8256462713421788,False
26510,QLearningCS,DiscreteForagersEnv,4172,4,[1. 1.],5,1.5225637529991207,False
26511,QLearningCS,DiscreteForagersEnv,4172,5,[0.5 1. ],10,1.5225637529991207,False
26512,QLearningCS,DiscreteForagersEnv,4172,6,[1. 1.],0,1.2007038768272964,False
26513,QLearningCS,DiscreteForagersEnv,4172,7,[0. 1.],10,1.2007038768272964,False
26514,QLearningCS,DiscreteForagersEnv,4172,8,[1. 1.],5,0.8539372463717225,False
26515,QLearningCS,DiscreteForagersEnv,4172,9,[0.5 1. ],10,0.8539372463717225,True
26516,QLearningCS,DiscreteForagersEnv,4173,0,[0.15353337 0.18136899],7,0.5587918002617349,False
26517,QLearningCS,DiscreteForagersEnv,4173,1,[0.7 1. ],10,0.6099773239182482,False
26518,QLearningCS,DiscreteForagersEnv,4173,2,[1. 1.],5,0.1942857142467891,False
26519,QLearningCS,DiscreteForagersEnv,4173,3,[0.5 1. ],10,0.1942857142467891,False
26520,QLearningCS,DiscreteForagersEnv,4173,4,[1. 1.],6,0.0,True
26521,QLearningCS,DiscreteForagersEnv,4174,0,[0.6969541  0.34412473],9,0.5763324282399617,False
26522,QLearningCS,DiscreteForagersEnv,4174,1,[0.9 1. ],5,0.19019607820221218,False
26523,QLearningCS,DiscreteForagersEnv,4174,2,[0.5 1. ],10,0.19199999984741223,False
26524,QLearningCS,DiscreteForagersEnv,4174,3,[1. 1.],5,0.0,True
26525,QLearningCS,DiscreteForagersEnv,4175,0,[0.9003693 0.7137009],6,0.8242283678349148,False
26526,QLearningCS,DiscreteForagersEnv,4175,1,[0.6 1. ],10,0.9442938484724868,False
26527,QLearningCS,DiscreteForagersEnv,4175,2,[1. 1.],0,0.5696188502329618,False
26528,QLearningCS,DiscreteForagersEnv,4175,3,[0. 1.],10,0.5696188502329618,False
26529,QLearningCS,DiscreteForagersEnv,4175,4,[1. 1.],0,0.15184422736184833,False
26530,QLearningCS,DiscreteForagersEnv,4175,5,[0. 1.],10,0.15184422736184833,False
26531,QLearningCS,DiscreteForagersEnv,4175,6,[1. 1.],0,0.0,True
26532,QLearningCS,DiscreteForagersEnv,4176,0,[0.93703216 0.72470015],3,1.0676146327187774,False
26533,QLearningCS,DiscreteForagersEnv,4176,1,[0.3 1. ],10,1.379704893012249,False
26534,QLearningCS,DiscreteForagersEnv,4176,2,[1. 1.],10,1.379704893012249,False
26535,QLearningCS,DiscreteForagersEnv,4176,3,[1. 1.],10,1.379704893012249,False
26536,QLearningCS,DiscreteForagersEnv,4176,4,[1. 1.],10,1.379704893012249,False
26537,QLearningCS,DiscreteForagersEnv,4176,5,[1. 1.],10,1.379704893012249,False
26538,QLearningCS,DiscreteForagersEnv,4176,6,[1. 1.],10,1.379704893012249,False
26539,QLearningCS,DiscreteForagersEnv,4176,7,[1. 1.],10,1.379704893012249,False
26540,QLearningCS,DiscreteForagersEnv,4176,8,[1. 1.],8,1.379704893012249,False
26541,QLearningCS,DiscreteForagersEnv,4176,9,[0.8 1. ],10,1.379704893012249,True
26542,QLearningCS,DiscreteForagersEnv,4177,0,[0.9665532 0.4576158],4,1.008531776710835,False
26543,QLearningCS,DiscreteForagersEnv,4177,1,[0.4 1. ],10,1.2466125034604632,False
26544,QLearningCS,DiscreteForagersEnv,4177,2,[1. 1.],10,1.2466125034604632,False
26545,QLearningCS,DiscreteForagersEnv,4177,3,[1. 1.],10,1.2466125034604632,False
26546,QLearningCS,DiscreteForagersEnv,4177,4,[1. 1.],10,1.2466125034604632,False
26547,QLearningCS,DiscreteForagersEnv,4177,5,[1. 1.],10,1.2466125034604632,False
26548,QLearningCS,DiscreteForagersEnv,4177,6,[1. 1.],10,1.2466125034604632,False
26549,QLearningCS,DiscreteForagersEnv,4177,7,[1. 1.],10,1.2466125034604632,False
26550,QLearningCS,DiscreteForagersEnv,4177,8,[1. 1.],10,1.2466125034604632,False
26551,QLearningCS,DiscreteForagersEnv,4177,9,[1. 1.],1,0.9120773348146929,True
26552,QLearningCS,DiscreteForagersEnv,4178,0,[0.4736366  0.44464225],6,0.8242283678349148,False
26553,QLearningCS,DiscreteForagersEnv,4178,1,[0.6 1. ],10,0.9442938484724868,False
26554,QLearningCS,DiscreteForagersEnv,4178,2,[1. 1.],10,0.9442938484724868,False
26555,QLearningCS,DiscreteForagersEnv,4178,3,[1. 1.],10,0.9442938484724868,False
26556,QLearningCS,DiscreteForagersEnv,4178,4,[1. 1.],10,0.9442938484724868,False
26557,QLearningCS,DiscreteForagersEnv,4178,5,[1. 1.],10,0.9442938484724868,False
26558,QLearningCS,DiscreteForagersEnv,4178,6,[1. 1.],10,0.9442938484724868,False
26559,QLearningCS,DiscreteForagersEnv,4178,7,[1. 1.],10,0.9442938484724868,False
26560,QLearningCS,DiscreteForagersEnv,4178,8,[1. 1.],10,0.9442938484724868,False
26561,QLearningCS,DiscreteForagersEnv,4178,9,[1. 1.],10,0.9442938484724868,True
26562,QLearningCS,DiscreteForagersEnv,4179,0,[0.8904493 0.1023625],3,0.3888888888888889,False
26563,QLearningCS,DiscreteForagersEnv,4179,1,[0.3 0.4],3,1.0676146327187774,False
26564,QLearningCS,DiscreteForagersEnv,4179,2,[0.3 1. ],5,1.6173912951335812,False
26565,QLearningCS,DiscreteForagersEnv,4179,3,[0.5 1. ],2,1.360054522280096,False
26566,QLearningCS,DiscreteForagersEnv,4179,4,[0.2 1. ],3,1.0879499089425593,False
26567,QLearningCS,DiscreteForagersEnv,4179,5,[0.3 1. ],5,0.7933884142077876,False
26568,QLearningCS,DiscreteForagersEnv,4179,6,[0.5 1. ],10,0.8831775497919792,False
26569,QLearningCS,DiscreteForagersEnv,4179,7,[1. 1.],8,0.49648817521188393,False
26570,QLearningCS,DiscreteForagersEnv,4179,8,[0.8 1. ],10,0.49648817521188393,False
26571,QLearningCS,DiscreteForagersEnv,4179,9,[1. 1.],10,0.49648817521188393,True
26572,QLearningCS,DiscreteForagersEnv,4180,0,[0.79279506 0.43534046],7,0.6990079527494137,False
26573,QLearningCS,DiscreteForagersEnv,4180,1,[0.7 1. ],10,0.775067771568746,False
26574,QLearningCS,DiscreteForagersEnv,4180,2,[1. 1.],8,0.37826089317671885,False
26575,QLearningCS,DiscreteForagersEnv,4180,3,[0.8 1. ],10,0.37826089317671885,False
26576,QLearningCS,DiscreteForagersEnv,4180,4,[1. 1.],8,0.0,True
26577,QLearningCS,DiscreteForagersEnv,4181,0,[0.781915   0.15793489],2,0.14736842105263157,False
26578,QLearningCS,DiscreteForagersEnv,4181,1,[0.2  0.19],6,0.21279460332208988,False
26579,QLearningCS,DiscreteForagersEnv,4181,2,[0.6  0.33],1,0.0,True
26580,QLearningCS,DiscreteForagersEnv,4182,0,[0.8181165  0.75604725],8,0.5517416037054078,False
26581,QLearningCS,DiscreteForagersEnv,4182,1,[0.8 1. ],10,0.5929598787781198,False
26582,QLearningCS,DiscreteForagersEnv,4182,2,[1. 1.],0,0.17340437542689857,False
26583,QLearningCS,DiscreteForagersEnv,4182,3,[0. 1.],10,0.17340437542689857,False
26584,QLearningCS,DiscreteForagersEnv,4182,4,[1. 1.],0,0.0,True
26585,QLearningCS,DiscreteForagersEnv,4183,0,[0.8022907 0.5001883],7,0.6990079527494137,False
26586,QLearningCS,DiscreteForagersEnv,4183,1,[0.7 1. ],10,0.775067771568746,False
26587,QLearningCS,DiscreteForagersEnv,4183,2,[1. 1.],6,0.37826089317671885,False
26588,QLearningCS,DiscreteForagersEnv,4183,3,[0.6 1. ],10,0.37826089317671885,False
26589,QLearningCS,DiscreteForagersEnv,4183,4,[1. 1.],6,0.0,True
26590,QLearningCS,DiscreteForagersEnv,4184,0,[0.55122316 0.493256  ],6,0.8242283678349148,False
26591,QLearningCS,DiscreteForagersEnv,4184,1,[0.6 1. ],10,0.9442938484724868,False
26592,QLearningCS,DiscreteForagersEnv,4184,2,[1. 1.],6,0.5696188502329618,False
26593,QLearningCS,DiscreteForagersEnv,4184,3,[0.6 1. ],10,0.5696188502329618,False
26594,QLearningCS,DiscreteForagersEnv,4184,4,[1. 1.],6,0.15184422736184833,False
26595,QLearningCS,DiscreteForagersEnv,4184,5,[0.6 1. ],10,0.15184422736184833,False
26596,QLearningCS,DiscreteForagersEnv,4184,6,[1. 1.],3,0.0,True
26597,QLearningCS,DiscreteForagersEnv,4185,0,[0.11627028 0.9066902 ],4,1.008531776710835,False
26598,QLearningCS,DiscreteForagersEnv,4185,1,[0.4 1. ],10,1.2466125034604632,False
26599,QLearningCS,DiscreteForagersEnv,4185,2,[1. 1.],4,0.9120773348146929,False
26600,QLearningCS,DiscreteForagersEnv,4185,3,[0.4 1. ],10,0.9120773348146929,False
26601,QLearningCS,DiscreteForagersEnv,4185,4,[1. 1.],4,0.5447853203137805,False
26602,QLearningCS,DiscreteForagersEnv,4185,5,[0.4 1. ],10,0.5447853203137805,False
26603,QLearningCS,DiscreteForagersEnv,4185,6,[1. 1.],4,0.1302034934396803,False
26604,QLearningCS,DiscreteForagersEnv,4185,7,[0.4 1. ],10,0.1302034934396803,False
26605,QLearningCS,DiscreteForagersEnv,4185,8,[1. 1.],7,0.0,True
26606,QLearningCS,DiscreteForagersEnv,4186,0,[0.889534   0.10598796],5,0.3888888888888889,False
26607,QLearningCS,DiscreteForagersEnv,4186,1,[0.5 0.4],4,1.008531776710835,False
26608,QLearningCS,DiscreteForagersEnv,4186,2,[0.4 1. ],10,1.2466125034604632,False
26609,QLearningCS,DiscreteForagersEnv,4186,3,[1. 1.],4,0.9120773348146929,False
26610,QLearningCS,DiscreteForagersEnv,4186,4,[0.4 1. ],10,0.9120773348146929,False
26611,QLearningCS,DiscreteForagersEnv,4186,5,[1. 1.],4,0.5447853203137805,False
26612,QLearningCS,DiscreteForagersEnv,4186,6,[0.4 1. ],10,0.5447853203137805,False
26613,QLearningCS,DiscreteForagersEnv,4186,7,[1. 1.],4,0.1302034934396803,False
26614,QLearningCS,DiscreteForagersEnv,4186,8,[0.4 1. ],10,0.1302034934396803,False
26615,QLearningCS,DiscreteForagersEnv,4186,9,[1. 1.],4,0.0,True
26616,QLearningCS,DiscreteForagersEnv,4187,0,[0.04303141 0.10301507],6,0.3888888888888889,False
26617,QLearningCS,DiscreteForagersEnv,4187,1,[0.6 0.4],6,0.8242283678349148,False
26618,QLearningCS,DiscreteForagersEnv,4187,2,[0.6 1. ],10,0.9442938484724868,False
26619,QLearningCS,DiscreteForagersEnv,4187,3,[1. 1.],6,0.5696188502329618,False
26620,QLearningCS,DiscreteForagersEnv,4187,4,[0.6 1. ],10,0.5696188502329618,False
26621,QLearningCS,DiscreteForagersEnv,4187,5,[1. 1.],6,0.15184422736184833,False
26622,QLearningCS,DiscreteForagersEnv,4187,6,[0.6 1. ],10,0.15184422736184833,False
26623,QLearningCS,DiscreteForagersEnv,4187,7,[1. 1.],6,0.0,True
26624,QLearningCS,DiscreteForagersEnv,4188,0,[0.67613804 0.37950388],9,0.5763324282399617,False
26625,QLearningCS,DiscreteForagersEnv,4188,1,[0.9 1. ],5,0.19019607820221218,False
26626,QLearningCS,DiscreteForagersEnv,4188,2,[0.5 1. ],10,0.19199999984741223,False
26627,QLearningCS,DiscreteForagersEnv,4188,3,[1. 1.],4,0.0,True
26628,QLearningCS,DiscreteForagersEnv,4189,0,[0.35867277 0.8770703 ],5,0.9274029982363317,False
26629,QLearningCS,DiscreteForagersEnv,4189,1,[0.5 1. ],2,0.6485415818749151,False
26630,QLearningCS,DiscreteForagersEnv,4189,2,[0.2  0.91],3,0.32680776014109336,False
26631,QLearningCS,DiscreteForagersEnv,4189,3,[0.3 0.7],8,0.2364063787916495,False
26632,QLearningCS,DiscreteForagersEnv,4189,4,[0.8 1. ],5,0.0,True
26633,QLearningCS,DiscreteForagersEnv,4190,0,[0.17742847 0.7471283 ],3,1.0676146327187774,False
26634,QLearningCS,DiscreteForagersEnv,4190,1,[0.3 1. ],5,1.6173912951335812,False
26635,QLearningCS,DiscreteForagersEnv,4190,2,[0.5 1. ],2,1.360054522280096,False
26636,QLearningCS,DiscreteForagersEnv,4190,3,[0.2 1. ],8,1.5373822839116937,False
26637,QLearningCS,DiscreteForagersEnv,4190,4,[0.8 1. ],4,1.2165374516318495,False
26638,QLearningCS,DiscreteForagersEnv,4190,5,[0.4 1. ],10,1.2165374516318495,False
26639,QLearningCS,DiscreteForagersEnv,4190,6,[1. 1.],0,0.8711340017470253,False
26640,QLearningCS,DiscreteForagersEnv,4190,7,[0. 1.],10,0.8711340017470253,False
26641,QLearningCS,DiscreteForagersEnv,4190,8,[1. 1.],0,0.49222862270547174,False
26642,QLearningCS,DiscreteForagersEnv,4190,9,[0. 1.],10,0.49222862270547174,True
26643,QLearningCS,DiscreteForagersEnv,4191,0,[0.04983827 0.56900626],10,0.58312447786132,False
26644,QLearningCS,DiscreteForagersEnv,4191,1,[1. 1.],0,0.19107142857142878,False
26645,QLearningCS,DiscreteForagersEnv,4191,2,[0. 1.],8,0.0,True
26646,QLearningCS,DiscreteForagersEnv,4192,0,[0.3240979 0.6604795],8,0.5517416037054078,False
26647,QLearningCS,DiscreteForagersEnv,4192,1,[0.8 1. ],4,0.1690950785251213,False
26648,QLearningCS,DiscreteForagersEnv,4192,2,[0.4  0.91],5,0.0,True
26649,QLearningCS,DiscreteForagersEnv,4193,0,[0.56179935 0.48663035],2,0.14736842105263157,False
26650,QLearningCS,DiscreteForagersEnv,4193,1,[0.2  0.19],6,0.21279460332208988,False
26651,QLearningCS,DiscreteForagersEnv,4193,2,[0.6  0.33],9,0.23799281763140068,False
26652,QLearningCS,DiscreteForagersEnv,4193,3,[0.9        0.61999995],1,0.0,True
26653,QLearningCS,DiscreteForagersEnv,4194,0,[0.98048735 0.8848514 ],3,1.0676146327187774,False
26654,QLearningCS,DiscreteForagersEnv,4194,1,[0.3 1. ],5,1.6173912951335812,False
26655,QLearningCS,DiscreteForagersEnv,4194,2,[0.5 1. ],2,1.360054522280096,False
26656,QLearningCS,DiscreteForagersEnv,4194,3,[0.2 1. ],3,1.0879499089425593,False
26657,QLearningCS,DiscreteForagersEnv,4194,4,[0.3 1. ],5,0.7933884142077876,False
26658,QLearningCS,DiscreteForagersEnv,4194,5,[0.5 1. ],2,0.46222220279552284,False
26659,QLearningCS,DiscreteForagersEnv,4194,6,[0.2 1. ],3,0.06526017153257435,False
26660,QLearningCS,DiscreteForagersEnv,4194,7,[0.3  0.79],6,0.0,True
26661,QLearningCS,DiscreteForagersEnv,4195,0,[0.30219188 0.7356472 ],6,0.8242283678349148,False
26662,QLearningCS,DiscreteForagersEnv,4195,1,[0.6 1. ],2,0.5158594143243476,False
26663,QLearningCS,DiscreteForagersEnv,4195,2,[0.2  0.91],4,0.1469135331518846,False
26664,QLearningCS,DiscreteForagersEnv,4195,3,[0.4 0.7],6,0.0,True
26665,QLearningCS,DiscreteForagersEnv,4196,0,[0.3672515 0.8107161],5,0.9274029982363317,False
26666,QLearningCS,DiscreteForagersEnv,4196,1,[0.5 1. ],2,0.6485415818749151,False
26667,QLearningCS,DiscreteForagersEnv,4196,2,[0.2  0.91],4,0.32680776014109336,False
26668,QLearningCS,DiscreteForagersEnv,4196,3,[0.4 0.7],10,0.3479624471267926,False
26669,QLearningCS,DiscreteForagersEnv,4196,4,[1. 1.],0,0.0,True
26670,QLearningCS,DiscreteForagersEnv,4197,0,[0.03469499 0.39694571],5,0.9274029982363317,False
26671,QLearningCS,DiscreteForagersEnv,4197,1,[0.5 1. ],2,0.6485415818749151,False
